Fiyat;Marka;Seri;Model;Yıl;Kilometre;Vites;Yakıt;Renk;Motor Hacmi;Motor Gücü;Kasa Tipi;Boya-değişen;Log_Fiyat
725000.0;Renault;Clio;1.5 dCi SportTourer Joy;2018.0;178000;Otomatik;Dizel;;1461.0;75.0;Station wagon;Belirtilmemiş;13.493928313146206
975000.0;Renault;Clio;1.0 TCe Touch;2021.0;166000;Otomatik;Benzin;;999.0;90.0;Hatchback/5;Tamamı orjinal;13.790193775620484
767750.0;Renault;Clio;1.5 dCi Joy;2019.0;192000;Otomatik;Dizel;;1461.0;75.0;Hatchback/5;2 boyalı;13.551220740809548
719950.0;Renault;Latitude;2.0 dCi Privilege;2011.0;211000;Yarı Otomatik;Dizel;;1995.0;175.0;Sedan;2 boyalı;13.486938433120798
595500.0;Renault;Scenic;1.6 Privilege;2006.0;187500;Yarı Otomatik;Dizel;;1500.5;113.0;MPV;Tamamı orjinal;13.297158347037207
1269750.0;Renault;Megane;1.5 Blue DCI Joy;2020.0;118000;Otomatik;Dizel;;1461.0;115.0;Sedan;Tamamı orjinal;14.054331376219787
314750.0;Renault;Clio;1.4 RNA;2000.0;270000;Düz;Dizel;;1390.0;75.0;Sedan;2 boyalı;12.65953712902625
720000.0;Renault;Clio;1.0 SCe Joy;2022.0;80000;Otomatik;Dizel;;999.0;65.0;Hatchback/5;3 boyalı;13.487007879880162
559000.0;Renault;Clio;1.2 Night & Day;2011.0;110000;Yarı Otomatik;Dizel;;1149.0;75.0;Hatchback/5;6 boyalı;13.2339065410444
1075000.0;Renault;Clio;1.3 TCe Touch;2020.0;55000;Otomatik;Benzin;;1332.0;130.0;Hatchback/5;1 değişen;13.887832149776026
1650000.0;Renault;Megane;1.3 TCe Touch;2025.0;6001;Otomatik;Benzin;;1332.0;140.0;Sedan;Tamamı orjinal;14.316286451937186
805950.0;Renault;Clio;0.9 TCe Sport Tourer Joy;2020.0;88000;Otomatik;Benzin;;898.0;90.0;Station wagon;3 boyalı;13.599778225596069
785000.0;Renault;Clio;1.5 dCi Touch;2016.0;190000;Otomatik;Dizel;;1461.0;90.0;Hatchback/5;6 boyalı;13.573440270649083
1219950.0;Renault;Clio;1.0 TCe Evolution;2024.0;42000;Otomatik;Benzin;;999.0;90.0;Hatchback/5;3 boyalı;14.01432125196842
1155000.0;Renault;Megane;1.5 Blue DCI Touch;2020.0;182000;Otomatik;Dizel;;1500.5;113.0;Sedan;1 değişen, 1 boyalı;13.959611767738522
349000.0;Renault;Symbol;1.5 dCi Authentique;2011.0;313000;Yarı Otomatik;Dizel;;1461.0;85.0;Sedan;Belirtilmemiş;12.762830066509972
575000.0;Renault;Symbol;1.5 dCi Joy;2016.0;210000;Otomatik;Dizel;;1461.0;90.0;Sedan;Tamamı orjinal;13.26212705890841
520000.0;Renault;Megane;1.6 Dynamique;2004.0;250000;Düz;Dizel;;1598.0;115.0;Hatchback/5;Belirtilmemiş;13.161586013632684
1499000.0;Renault;Megane;1.3 TCe Icon;2020.0;50840;Otomatik;Benzin;;1332.0;140.0;Sedan;Tamamı orjinal;14.22030944419592
1895000.0;Renault;Megane;1.5 Blue DCI Touch;2024.0;6061;Otomatik;Dizel;;1461.0;115.0;Sedan;Tamamı orjinal;14.45472992420301
1738000.0;Renault;Megane;1.3 TCe Icon;2024.0;34500;Otomatik;Benzin;;1332.0;140.0;Sedan;Tamamı orjinal;14.368246160181302
1045000.0;Renault;Megane;1.3 TCe Joy;2019.0;106000;Otomatik;Benzin;;1332.0;140.0;Sedan;1 değişen, 1 boyalı;13.85952840031839
269000.0;Renault;R 9;1.4 Broadway RNi;1999.0;330000;Düz;Dizel;;1397.0;72.0;Sedan;Tamamı orjinal;12.502470376049184
758500.0;Renault;Clio;1.0 SCe Joy;2021.0;85000;Otomatik;Dizel;;1200.0;63.0;Hatchback/5;Tamamı orjinal;13.539099396161417
1275000.0;Renault;Megane;1.5 Blue DCI Touch;2019.0;101000;Otomatik;Dizel;;1500.5;113.0;Sedan;4 boyalı;14.058457520888082
1520000.0;Renault;Megane;1.3 TCe Joy Comfort;2024.0;16000;Otomatik;Benzin;;1332.0;140.0;Sedan;Tamamı orjinal;14.23422155071698
1415000.0;Renault;Megane;1.5 dCi Icon;2017.0;120000;Otomatik;Dizel;;1500.5;113.0;Sedan;1 boyalı;14.162640795773006
230000.0;Renault;R 12;SW;1977.0;250000;Düz;Dizel;;1300.0;60.0;Station wagon;Tamamı orjinal;12.345838935721968
560000.0;Renault;Fluence;1.5 dCi Business;2012.0;240000;Yarı Otomatik;Dizel;;1500.5;113.0;Sedan;8 boyalı;13.235693848424024
1179000.0;Renault;Clio;1.0 TCe Equilibre;2024.0;52000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;13.980178027695567
1195000.0;Renault;Megane;1.5 Blue DCI Touch;2020.0;124000;Otomatik;Dizel;;1500.5;113.0;Sedan;1 değişen, 5 boyalı;13.99365758016748
1019500.0;Renault;Clio;1.0 TCe Joy;2022.0;90000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Belirtilmemiş;13.834823849869142
155000.0;Renault;R 12;Toros;1990.0;123456;Düz;Dizel;;1397.0;72.0;Sedan;Belirtilmemiş;11.951186847493476
595000.0;Renault;Fluence;1.5 dCi Business;2011.0;220000;Yarı Otomatik;Dizel;;1461.0;85.0;Sedan;Belirtilmemiş;13.296318365198625
1325000.0;Renault;Megane;1.3 TCe Joy;2022.0;86000;Otomatik;Benzin;;1300.5;138.0;Sedan;Tamamı orjinal;14.096923772119156
2149500.0;Renault;Megane;1.5 Blue DCI Icon;2025.0;6200;Otomatik;Dizel;;1461.0;115.0;Sedan;Tamamı orjinal;14.580746280142836
1535000.0;Renault;Megane;1.3 TCe Touch;2024.0;61740;Otomatik;Benzin;;1332.0;140.0;Sedan;Tamamı orjinal;14.24404159046902
459000.0;Renault;Clio;1.5 dCi Extreme;2008.0;225000;Yarı Otomatik;Dizel;;1461.0;65.0;Sedan;Tamamı orjinal;13.036807667689546
668000.0;Renault;Symbol;1.5 dCi Touch;2017.0;210000;Otomatik;Dizel;;1461.0;90.0;Sedan;1 değişen, 2 boyalı;13.41204494952365
379000.0;Renault;Symbol;1.5 dCi Joy;2016.0;423000;Otomatik;Dizel;;1500.5;88.0;Sedan;4 değişen, 3 boyalı;12.84529412258351
1025000.0;Renault;Megane;1.5 dCi Touch;2018.0;186000;Otomatik;Dizel;;1461.0;110.0;Hatchback/5;6 boyalı;13.840204146163924
205000.0;Renault;R 12;Toros;1991.0;250000;Düz;Dizel;;1397.0;72.0;Sedan;11 boyalı;12.230770136157428
930000.0;Renault;Megane;1.6 Joy;2018.0;205000;Otomatik;Dizel;;1598.0;115.0;Sedan;Belirtilmemiş;13.742940940397675
579000.0;Renault;Megane;1.5 dCi Business;2012.0;199000;Yarı Otomatik;Dizel;;1461.0;90.0;Hatchback/5;5 boyalı;13.269059483669356
1195000.0;Renault;Megane;1.6 Joy;2019.0;38500;Otomatik;Dizel;;1598.0;115.0;Hatchback/5;Tamamı orjinal;13.99365758016748
810000.0;Renault;Clio;1.0 SCe Joy;2022.0;52000;Otomatik;Dizel;;1200.0;63.0;Hatchback/5;Tamamı orjinal;13.60479076121576
1020000.0;Renault;Clio;1.5 dCi Touch;2017.0;106104;Otomatik;Dizel;;1461.0;90.0;Hatchback/5;5 boyalı;13.83531416565213
400000.0;Renault;Scenic;1.6 RXE;2000.0;248500;Düz;Dizel;;1598.0;107.0;MPV;1 değişen, 12 boyalı;12.899222326086994
969000.0;Renault;Taliant;1.0 Tce Joy;2023.0;93000;Otomatik;Benzin;;999.0;90.0;Sedan;Tamamı orjinal;13.784020922864116
770000.0;Renault;Fluence;1.5 dCi Touch Plus;2013.0;217000;Otomatik;Dizel;;1461.0;90.0;Sedan;1 boyalı;13.554147092530322
1130000.0;Renault;Megane;1.3 TCe Joy Comfort;2022.0;112000;Otomatik;Benzin;;1300.5;138.0;Sedan;1 değişen;13.937729075643883
689000.0;Renault;Clio;1.5 dCi Icon;2014.0;205000;Otomatik;Dizel;;1461.0;90.0;Hatchback/5;Tamamı orjinal;13.442998001373551
1620000.0;Renault;Megane;1.3 TCe Icon;2023.0;50000;Otomatik;Benzin;;1300.5;138.0;Sedan;1 değişen, 1 boyalı;14.297937324492327
1189000.0;Renault;Megane;1.5 Blue DCI Joy Comfort;2021.0;166500;Otomatik;Dizel;;1500.5;113.0;Sedan;Tamamı orjinal;13.98862401671546
1185000.0;Renault;Megane;1.5 Blue DCI Joy;2021.0;88100;Otomatik;Dizel;;1500.5;113.0;Sedan;1 değişen, 1 boyalı;13.98525417643287
699000.0;Renault;Clio;1.2 SportTourer Joy;2015.0;105000;Otomatik;Dizel;;1200.0;63.0;Station wagon;Tamamı orjinal;13.457407451830088
560000.0;Renault;Clio;1.2 SportTourer Joy;2013.0;240000;Otomatik;Dizel;;1149.0;75.0;Station wagon;Belirtilmemiş;13.235693848424024
790000.0;Renault;Megane;1.5 dCi Touch;2018.0;288000;Otomatik;Dizel;;1461.0;110.0;Hatchback/5;1 değişen, 3 boyalı;13.579789490265188
885000.0;Renault;Fluence;1.5 dCi Icon;2015.0;195000;Otomatik;Dizel;;1500.5;113.0;Sedan;Tamamı orjinal;13.69334405393293
1150000.0;Renault;Megane;1.5 dCi Touch;2016.0;183000;Otomatik;Dizel;;1461.0;110.0;Sedan;3 boyalı;13.955273369904273
985000.0;Renault;Clio;1.0 TCe Joy;2022.0;67000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;3 boyalı;13.800397935382136
1495000.0;Renault;Megane;1.3 TCe Touch;2023.0;49350;Otomatik;Benzin;;1300.5;138.0;Sedan;Tamamı orjinal;14.217637433703022
1760000.0;Renault;Megane;1.5 Blue DCI Touch;2024.0;15000;Otomatik;Dizel;;1500.5;113.0;Sedan;Tamamı orjinal;14.38082493519599
995000.0;Renault;Clio;1.3 TCe Touch;2020.0;114000;Otomatik;Benzin;;1332.0;130.0;Hatchback/5;1 değişen;13.81049902116535
770000.0;Renault;Fluence;1.5 dCi Touch;2015.0;260000;Otomatik;Dizel;;1461.0;90.0;Sedan;1 boyalı;13.554147092530322
785000.0;Renault;Clio;1.5 dCi Touch;2016.0;200000;Otomatik;Dizel;;1461.0;90.0;Hatchback/5;5 boyalı;13.573440270649083
1199000.0;Renault;Megane;1.5 Blue DCI Joy Comfort;2021.0;153000;Otomatik;Dizel;;1500.5;113.0;Sedan;1 boyalı;13.99699926803766
1415000.0;Renault;Megane;1.5 Blue DCI Icon;2019.0;98000;Otomatik;Dizel;;1500.5;113.0;Sedan;Tamamı orjinal;14.162640795773006
985000.0;Renault;Clio;1.0 TCe Touch;2022.0;100000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;3 boyalı;13.800397935382136
1125000.0;Renault;Clio;1.0 TCe Touch;2021.0;56000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;13.933294482509153
1135000.0;Renault;Clio;1.0 TCe Joy;2022.0;17000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;13.94214408995452
1139900.0;Renault;Clio;1.0 TCe Touch;2021.0;37500;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;13.94645197449442
807000.0;Renault;Taliant;1.0 Tce Joy;2022.0;107000;Otomatik;Benzin;;999.0;90.0;Sedan;1 değişen, 1 boyalı;13.60108018640869
335000.0;Renault;Megane;1.5 dCi Authentique;2005.0;390000;Düz;Dizel;;1461.0;100.0;Sedan;1 değişen, 4 boyalı;12.721888795877376
675000.0;Renault;Fluence;1.5 dCi Touch;2013.0;247000;Otomatik;Dizel;;1461.0;110.0;Sedan;7 boyalı;13.42246945133505
640000.0;Renault;Megane;1.5 dCi Touch;2013.0;204000;Otomatik;Dizel;;1461.0;90.0;Hatchback/5;5 boyalı;13.369225017834632
1275000.0;Renault;Clio;1.0 TCe Evolution;2024.0;32000;Otomatik;Benzin;;999.0;90.0;Hatchback/5;Tamamı orjinal;14.058457520888082
1289000.0;Renault;Clio;1.0 TCe Evolution;2024.0;15824;Otomatik;Benzin;;999.0;90.0;Hatchback/5;Tamamı orjinal;14.069378057716214
120000.0;Renault;R 12;Toros;1989.0;250000;Düz;Dizel;;1300.5;63.0;Sedan;Tamamı boyalı;11.695255355062796
455000.0;Renault;Symbol;1.2 Expression;2011.0;135000;Yarı Otomatik;Dizel;;1149.0;75.0;Sedan;1 değişen, 2 boyalı;13.02805489573287
505000.0;Renault;Clio;1.5 dCi Joy;2014.0;258000;Otomatik;Dizel;;1461.0;75.0;Hatchback/5;5 boyalı;13.132315688453556
425000.0;Renault;Megane;1.5 dCi Extreme;2007.0;345000;Yarı Otomatik;Dizel;;1461.0;80.0;Sedan;Belirtilmemiş;12.959846800844964
949000.0;Renault;Fluence;1.5 dCi Icon;2015.0;111000;Otomatik;Dizel;;1500.5;113.0;Sedan;6 boyalı;13.76316513133229
689000.0;Renault;Clio;1.5 dCi Joy;2017.0;179000;Otomatik;Dizel;;1461.0;75.0;Hatchback/5;Belirtilmemiş;13.442998001373551
1060000.0;Renault;Megane;1.5 dCi Touch;2018.0;190000;Otomatik;Dizel;;1500.5;113.0;Sedan;1 değişen, 5 boyalı;13.87378040948403
815000.0;Renault;Clio;0.9 TCe Touch;2020.0;136000;Otomatik;Benzin;;898.0;90.0;Hatchback/5;Tamamı orjinal;13.610944619216111
1129000.0;Renault;Megane;1.5 dCi Joy;2017.0;94000;Otomatik;Dizel;;1461.0;90.0;Sedan;Tamamı orjinal;13.936843728871
1120000.0;Renault;Megane;1.3 TCe Joy;2019.0;72000;Otomatik;Benzin;;1300.5;138.0;Sedan;Tamamı orjinal;13.928840136128022
525000.0;Renault;Clio;0.9 TCe Icon;2013.0;226000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;13.171155446333852
949950.0;Renault;Clio;1.0 TCe Joy;2023.0;85000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;1 değişen, 6 boyalı;13.764165683299115
1159000.0;Renault;Megane;1.5 dCi Touch Plus;2017.0;159000;Otomatik;Dizel;;1500.5;113.0;Sedan;Belirtilmemiş;13.963068985134289
590000.0;Renault;Symbol;1.5 dCi Joy;2016.0;239000;Otomatik;Dizel;;1500.5;88.0;Sedan;1 değişen, 2 boyalı;13.28787951079572
1209000.0;Renault;Clio;1.0 TCe Evolution;2024.0;53000;Otomatik;Benzin;;999.0;90.0;Hatchback/5;Tamamı orjinal;14.005304956726446
1025000.0;Renault;Clio;1.0 TCe Icon;2021.0;186500;Otomatik;Benzin;;999.0;90.0;Hatchback/5;Tamamı orjinal;13.840204146163924
650000.0;Renault;Clio;1.5 dCi Joy;2016.0;230000;Otomatik;Dizel;;1461.0;75.0;Hatchback/5;Belirtilmemiş;13.384729180332174
390000.0;Renault;Clio;1.5 dCi Extreme;2007.0;214000;Yarı Otomatik;Dizel;;1461.0;65.0;Hatchback/5;1 değişen, 11 boyalı;12.873904582205109
235000.0;Renault;R 19;1.6 Europa RNE;1998.0;224000;Düz;Dizel;;1598.0;90.0;Sedan;1 değişen, 4 boyalı;12.367345048436391
430000.0;Renault;Clio;1.5 dCi Authentique;2009.0;225000;Yarı Otomatik;Dizel;;1461.0;70.0;Hatchback/5;6 boyalı;12.971542813248435
1139000.0;Renault;Megane;1.6 Touch;2019.0;82000;Otomatik;Dizel;;1598.0;115.0;Sedan;Tamamı orjinal;13.94566212039206
645000.0;Renault;Fluence;1.5 dCi Touch Plus;2014.0;270000;Otomatik;Dizel;;1461.0;110.0;Sedan;Tamamı orjinal;13.377007146164305
1055000.0;Renault;Megane;1.5 Blue DCI Joy;2020.0;135000;Otomatik;Dizel;;1461.0;115.0;Sedan;1 değişen, 2 boyalı;13.869052272759154
815000.0;Renault;Clio;0.9 TCe Touch;2019.0;85000;Otomatik;Benzin;;898.0;90.0;Hatchback/5;Belirtilmemiş;13.610944619216111
1250000.0;Renault;Clio;1.0 TCe Icon;2023.0;40500;Otomatik;Benzin;;999.0;90.0;Hatchback/5;Tamamı orjinal;14.038654909278163
410000.0;Renault;Megane;1.5 dCi Expression;2007.0;290000;Yarı Otomatik;Dizel;;1461.0;100.0;Sedan;2 değişen, 6 boyalı;12.923914877701906
610000.0;Renault;Symbol;1.2 Joy;2013.0;56000;Otomatik;Dizel;;1149.0;75.0;Sedan;5 boyalı;13.321215875492411
999500.0;Renault;Clio;1.0 TCe Joy;2022.0;104000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Belirtilmemiş;13.815011433422342
730000.0;Renault;Fluence;1.5 dCi Touch Plus;2014.0;190000;Otomatik;Dizel;;1461.0;90.0;Sedan;2 boyalı;13.500801182986647
310000.0;Renault;Megane;1.4 Authentique;2004.0;312000;Düz;Dizel;;1300.5;88.0;Sedan;Tamamı boyalı;12.644330802262578
1245000.0;Renault;Clio;1.0 TCe Evolution;2024.0;24000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;14.034646891093471
569500.0;Renault;Symbol;1.4 Expression;2009.0;108000;Yarı Otomatik;Dizel;;1390.0;75.0;Sedan;Belirtilmemiş;13.252515817794084
1151500.0;Renault;Clio;1.0 TCe Techno Esprit Alpine;2024.0;7500;Otomatik;Benzin;;999.0;90.0;Hatchback/5;Belirtilmemiş;13.95657686667498
375000.0;Renault;Megane;1.6 Dynamique;2006.0;315000;Yarı Otomatik;Dizel;;1598.0;115.0;Hatchback/5;1 değişen, 3 boyalı;12.83468397161566
915000.0;Renault;Megane;1.2 TCe Touch;2016.0;199000;Otomatik;Benzin;;1198.0;130.0;Hatchback/5;4 boyalı;13.726680437153236
795000.0;Renault;Scenic;1.5 dCi Privilege;2012.0;255000;Yarı Otomatik;Dizel;;1461.0;110.0;MPV;2 boyalı;13.586098651497313
770000.0;Renault;Clio;0.9 TCe Touch;2019.0;121000;Otomatik;Benzin;;898.0;90.0;Hatchback/5;Belirtilmemiş;13.554147092530322
399000.0;Renault;Symbol;1.5 dCi Joy;2016.0;330000;Otomatik;Dizel;;1500.5;88.0;Sedan;3 değişen, 1 boyalı;12.896719202134523
449900.0;Renault;Latitude;1.5 dCi Expression;2011.0;308000;Yarı Otomatik;Dizel;;1461.0;110.0;Sedan;2 değişen, 10 boyalı;13.016782837542952
595000.0;Renault;Clio;1.6 Dynamique;2007.0;206000;Yarı Otomatik;Dizel;;1598.0;110.0;Hatchback/5;1 değişen, 3 boyalı;13.296318365198625
500000.0;Renault;Symbol;1.5 dCi Joy;2016.0;330000;Otomatik;Dizel;;1461.0;90.0;Sedan;1 değişen, 1 boyalı;13.122365377402328
550000.0;Renault;Fluence;1.5 dCi Business;2011.0;235000;Yarı Otomatik;Dizel;;1461.0;85.0;Sedan;4 boyalı;13.21767537538882
260000.0;Renault;Clio;1.4 RTA;2000.0;323000;Düz;Dizel;;1390.0;75.0;Hatchback/5;Belirtilmemiş;12.468440756144114
850000.0;Renault;Symbol;0.9 TCe Joy;2020.0;94000;Otomatik;Benzin;;1200.0;88.0;Sedan;Tamamı orjinal;13.652992804936396
342000.0;Renault;Clio;1.5 dCi Authentique;2007.0;257000;Yarı Otomatik;Dizel;;1461.0;65.0;Hatchback/5;5 boyalı;12.742568940017076
755000.0;Renault;Fluence;1.5 dCi Touch;2014.0;214000;Otomatik;Dizel;;1461.0;110.0;Sedan;1 boyalı;13.534474352733596
1157000.0;Renault;Megane;1.5 dCi Touch;2019.0;155224;Otomatik;Dizel;;1500.5;113.0;Sedan;4 boyalı;13.961341870479677
669750.0;Renault;Clio;1.2 Joy;2013.0;111000;Otomatik;Dizel;;1149.0;75.0;Hatchback/5;3 boyalı;13.414661280500178
439999.0;Renault;Symbol;1.5 dCi Authentique;2010.0;219000;Yarı Otomatik;Dizel;;1461.0;65.0;Sedan;3 boyalı;12.994530005894443
500000.0;Renault;Megane;1.5 dCi Privilege;2010.0;280000;Yarı Otomatik;Dizel;;1461.0;105.0;Hatchback/5;2 değişen, 10 boyalı;13.122365377402328
609000.0;Renault;Clio;1.5 dCi Joy;2013.0;201000;Otomatik;Dizel;;1461.0;75.0;Station wagon;Tamamı orjinal;13.31957518872681
1049750.0;Renault;Megane;1.6 Joy;2018.0;73899;Otomatik;Dizel;;1598.0;115.0;Hatchback/5;Tamamı orjinal;13.86406355115375
195000.0;Renault;R 9;1.4 Broadway RNi;1998.0;240000;Düz;Dizel;;1397.0;72.0;Sedan;Tamamı orjinal;12.180759965737863
549000.0;Renault;Fluence;1.5 dCi Business;2011.0;229000;Yarı Otomatik;Dizel;;1461.0;85.0;Sedan;1 değişen, 4 boyalı;13.215855541983634
590000.0;Renault;Fluence;1.6 Privilege;2011.0;260000;Yarı Otomatik;Dizel;;1598.0;105.0;Sedan;Tamamı orjinal;13.28787951079572
1099000.0;Renault;Megane;1.5 Blue DCI Joy;2020.0;225000;Otomatik;Dizel;;1461.0;115.0;Sedan;1 boyalı;13.909912143303451
647000.0;Renault;Fluence;1.5 dCi Touch;2014.0;251000;Otomatik;Dizel;;1461.0;90.0;Sedan;1 değişen, 2 boyalı;13.380103119076898
745000.0;Renault;Clio;0.9 TCe Touch;2020.0;139000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;2 boyalı;13.521140839642674
565000.0;Renault;Clio;1.2 Joy;2012.0;63000;Yarı Otomatik;Dizel;;1200.0;63.0;Hatchback/5;1 değişen, 6 boyalı;13.244582780038517
445000.0;Renault;Megane;1.6 Dynamique;2004.0;310000;Düz;Dizel;;1598.0;115.0;Sedan;Belirtilmemiş;13.005831808336865
750000.0;Renault;Clio;1.5 dCi Icon;2014.0;189000;Otomatik;Dizel;;1461.0;90.0;Hatchback/5;Tamamı orjinal;13.527829818844936
835500.0;Renault;Clio;1.5 dCi Joy;2018.0;89000;Otomatik;Dizel;;1461.0;75.0;Hatchback/5;1 boyalı;13.63578682390496
1215000.0;Renault;Megane;1.5 dCi Touch;2018.0;145000;Otomatik;Dizel;;1500.5;113.0;Sedan;Tamamı orjinal;14.010255457801716
465000.0;Renault;Symbol;1.4 Expression;2008.0;181500;Yarı Otomatik;Dizel;;1390.0;75.0;Sedan;Belirtilmemiş;13.049794835104816
169750.0;Renault;R 11;GTD;1992.0;450000;Düz;Dizel;;1900.5;63.0;Hatchback/5;Tamamı orjinal;12.04208793641979
659000.0;Renault;Symbol;1.5 dCi Joy;2016.0;123000;Otomatik;Dizel;;1500.5;88.0;Sedan;3 boyalı;13.398480330934175
785000.0;Renault;Megane;1.5 dCi Touch;2016.0;294000;Otomatik;Dizel;;1461.0;110.0;Hatchback/5;2 değişen, 3 boyalı;13.573440270649083
1429500.0;Renault;Clio;1.0 TCe Techno Esprit Alpine;2025.0;19300;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;14.172835990289554
1289000.0;Renault;Clio;1.0 TCe Evolution;2024.0;35000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;14.069378057716214
1405000.0;Renault;Clio;1.0 TCe Techno Esprit Alpine;2024.0;12000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;14.155548572493505
540000.0;Renault;Symbol;1.5 dCi Joy;2017.0;248000;Otomatik;Dizel;;1461.0;90.0;Sedan;6 boyalı;13.199326270390594
455000.0;Renault;Symbol;1.5 dCi Expression;2012.0;275000;Yarı Otomatik;Dizel;;1461.0;65.0;Sedan;Tamamı orjinal;13.02805489573287
1250000.0;Renault;Megane;1.5 Blue DCI Touch;2020.0;99000;Otomatik;Dizel;;1500.5;113.0;Sedan;8 boyalı;14.038654909278163
635000.0;Renault;Fluence;1.5 dCi Touch;2014.0;253800;Otomatik;Dizel;;1461.0;90.0;Sedan;1 değişen, 1 boyalı;13.361381852676738
1665000.0;Renault;Megane;1.3 TCe Touch;2025.0;6001;Otomatik;Benzin;;1300.5;138.0;Sedan;Tamamı orjinal;14.3253362819971
365000.0;Renault;Clio;1.5 dCi Expression;2005.0;252000;Düz;Dizel;;1461.0;80.0;Sedan;3 boyalı;12.807655372286902
520000.0;Renault;Clio;1.4 Dynamique;2005.0;218000;Düz;Dizel;;1300.5;88.0;Hatchback/5;2 boyalı;13.161586013632684
539000.0;Renault;Symbol;1.2 Joy;2013.0;65000;Otomatik;Dizel;;1200.0;63.0;Sedan;2 boyalı;13.197472705176985
1013000.0;Renault;Clio;1.0 TCe Joy;2022.0;90000;Otomatik;Benzin;;1200.0;88.0;Hatchback/5;Tamamı orjinal;13.828427770397164
725000.0;Renault;Fluence;1.5 dCi Touch Plus;2013.0;226000;Otomatik;Dizel;;1461.0;110.0;Sedan;1 değişen, 1 boyalı;13.493928313146206
585000.0;Renault;Clio;1.5 dCi Joy;2013.0;201350;Otomatik;Dizel;;1461.0;75.0;Station wagon;7 boyalı;13.279368835614244
300000.0;Toyota;Corolla;1.6 Terra Special;1999.0;310000;Düz;Dizel;;1598.0;110.0;Sedan;Tamamı orjinal;12.611541086966117
610000.0;Toyota;Corolla;1.4 D-4D Elegant;2008.0;270000;Yarı Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı boyalı;13.321215875492411
1365000.0;Toyota;Corolla;1.6 Touch;2018.0;80400;Otomatik;Dizel;;1500.5;138.0;Sedan;Tamamı orjinal;14.12666571920166
1308850.0;Toyota;Corolla;1.6 Vision;2019.0;69650;Otomatik;Dizel;;1500.5;138.0;Sedan;1 boyalı;14.084660211064092
1179500.0;Toyota;Corolla;1.4 D-4D Premium;2016.0;161000;Otomatik;Dizel;;1300.5;88.0;Sedan;Tamamı orjinal;13.98060202564638
685000.0;Toyota;Yaris;1.33 Cool;2014.0;198000;Otomatik;Dizel;;1329.0;99.0;Hatchback/5;3 boyalı;13.437175577097312
1129750.0;Toyota;Corolla;1.6 Advance;2015.0;163000;Otomatik;Dizel;;1500.5;138.0;Sedan;Tamamı orjinal;13.937507812424716
895000.0;Toyota;Auris;1.33 Life;2017.0;117000;Otomatik;Dizel;;1329.0;99.0;Hatchback/5;2 boyalı;13.704580114574805
825000.0;Toyota;Corolla;1.33 Comfort;2015.0;162000;Otomatik;Dizel;;1300.5;88.0;Sedan;4 boyalı;13.623139877437296
975000.0;Toyota;Yaris;1.5 Hybrid Cool;2015.0;126000;Otomatik;Hibrit;;1497.0;75.0;Hatchback/5;2 boyalı;13.790193775620484
1520000.0;Toyota;Corolla;1.8 Hybrid Dream;2021.0;52000;Otomatik;Hibrit;;1798.0;98.0;Sedan;Belirtilmemiş;14.23422155071698
1190000.0;Toyota;Corolla;1.8 Hybrid Dream;2019.0;140000;Otomatik;Hibrit;;1798.0;98.0;Sedan;1 değişen, 1 boyalı;13.989464705423494
1399750.0;Toyota;Corolla;1.5 Dream;2021.0;56000;Otomatik;Dizel;;1490.0;125.0;Sedan;Tamamı orjinal;14.151804921624173
769800.0;Toyota;Auris;1.6 Comfort Extra;2009.0;106200;Yarı Otomatik;Dizel;;1598.0;124.0;Hatchback/5;Tamamı orjinal;13.55388731886965
1425000.0;Toyota;Corolla;1.8 Hybrid Dream;2021.0;56862;Otomatik;Hibrit;;1798.0;98.0;Sedan;1 boyalı;14.169683073439028
654000.0;Toyota;Corolla;1.4 D-4D Advance;2016.0;345000;Otomatik;Dizel;;1300.5;88.0;Sedan;3 değişen, 5 boyalı;13.390864159490157
1499000.0;Toyota;Corolla;1.5 Flame X-Pack;2022.0;59500;Otomatik;Dizel;;1490.0;125.0;Sedan;3 boyalı;14.22030944419592
1100000.0;Toyota;Corolla;1.6 Advance;2013.0;144500;Otomatik;Dizel;;1500.5;138.0;Sedan;Tamamı orjinal;13.910821646859096
